cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A24C3,784419,M,SP,20171201,29426325.12,,,29425958.233005494,5.5,5.957,168,183,,0.30707152734665755,0.19261233506322062,0.24955031725106847,0.24184579152147734,,0.058495687215942116,0.08072376244097013,0.07147607154571811,2021-08-01
3622A24G4,784423,M,SP,20180101,278333265.18,,,,4.5,4.805,126,222,,0.26137230664149236,0.2947119217242138,0.28686348804674866,0.2843484983949367,,0.013035267211169321,0.01793042231374975,0.015058750246371266,2021-08-01
3622A24Q2,784431,M,SP,20180201,327087464.79,,,,4,4.328,107,242,,0.2927194093946912,0.29794416945115765,0.29486565655832564,0.29167234254468566,,0.025246789919050272,0.03340452397145566,0.029756192368187828,2021-08-01
3622A25L2,784451,M,SP,20180301,264649057.34,,,,3.5,3.871,76,277,,0.4185521422821942,0.38156137173501514,0.3806196836949587,0.3761250993286983,,0.07981981582685771,0.06780310207953533,0.06210397433374637,2021-08-01
3622A26E7,784469,M,SP,20180401,242272740.3,,,,4,4.372,54,301,,0.44520577774536785,0.47093322178869934,0.4381993123882181,0.4338480826782132,,0.1382071333611129,0.08087636137094523,0.075475867175679,2021-08-01
3622A26Y3,784487,M,SP,20180501,297080514.45,,,,3,3.483,71,282,,0.38774448232231074,0.37244855267463184,0.3664301998545745,0.3637116481486704,,0.055568709574371544,0.03876366905043538,0.03580732934145159,2021-08-01
3622A27L0,784499,M,SP,20180601,5747035.09,,,207917.81779155327,6.5,7.222,233,116,,0.13304525886671503,0.14788796433521723,0.13398408577637633,0.13194828412916404,,0.00859520647124934,0.015395553466417411,0.013256579277392988,2021-08-01
3622A2A36,783626,M,SP,20120801,8560208.54,6429293.771914663,,,5,5.297,125,223,,0.2140000000000002,0.2846377467641005,0.24845593911706487,0.2456095592188018,,0.028657132839254196,0.02206590801989583,0.01911389064347846,2021-08-01
3622A2A51,783628,M,SP,20120801,28531022.57,,28494337.36,,3.5,3.802,109,239,,0.27600000000000036,0.3086814908681803,0.27977083023471583,0.2765456223351568,,0.024154298463682666,0.02618097660735197,0.022525339959960866,2021-08-01
3622A2A77,783630,M,SP,20120801,13976468.42,,5431.97,,3.5,3.817,110,237,,0.29900000000000004,0.28242387224087506,0.27792078327943404,0.27545497904418115,,0.028253566752253767,0.018811822118560806,0.016213291672124264,2021-08-01
3622A2AB8,783602,M,SP,20120601,3508281.61,3507381.1018928946,,,7,7.663,226,121,,0.10366936630324963,0.13469178844229857,0.13746929531688534,0.13564992415878918,,0.0067582347273570376,0.015492362321206654,0.01359323170776161,2021-08-01
3622A2AD4,783604,M,SP,20120701,13942156.19,,9386305.64,,3.5,3.817,110,237,,0.29900000000000004,0.28242387224087506,0.27792078327943404,0.27545497904418115,,0.028253566752253767,0.018811822118560806,0.016213291672124264,2021-08-01
3622A2AG7,783607,M,SP,20120701,13942156.19,,,,3.5,3.817,110,237,,0.29900000000000004,0.28242387224087506,0.27792078327943404,0.27545497904418115,,0.028253566752253767,0.018811822118560806,0.016213291672124264,2021-08-01
3622A2AT9,783618,M,SP,20120701,28327444.23,,,,4,4.296,115,233,,0.2771149069164176,0.28840367007813805,0.28374305279466894,0.28115103604338876,,0.017143778630725692,0.026366871331223396,0.023422967993617427,2021-08-01
3622A2AU6,783619,M,SP,20120701,29871001.53,,,,4,4.33,117,231,,0.2805722461235419,0.2803956991662433,0.28094188029163447,0.2782343150209051,,0.021546753912168648,0.023742804364650705,0.020704137716266113,2021-08-01
3622A2BE1,783637,M,SP,20120801,17335304.32,,,,3,3.621,112,237,,0.37214195545920414,0.3591133221686249,0.28123980579372554,0.2763809472381322,,0.042677240732264976,0.03427542416439966,0.028344526887691623,2021-08-01
3622A2BK7,783642,M,SP,20120801,815947.29,576833.2656881703,,201953.85100224984,5,5.503,170,178,,0.2327091288992459,0.2129820069934767,0.2225908404735749,0.21851241683941414,,0.017954259829289332,0.030879731885991246,0.026095578499496508,2021-08-01
3622A2BM3,783644,M,SP,20120801,169181167.59,,,,4,4.307,116,232,,0.2769277967117917,0.27947842318700455,0.28207705924522697,0.2790951144236934,,0.02100249711593216,0.027648404101109136,0.02418377646638903,2021-08-01
3622A2BP6,783646,M,SP,20120901,14980278.4,,,,3.5,3.799,109,239,,0.3059999999999997,0.31038458874911945,0.27964908636276,0.2764759927164674,,0.03506291644251658,0.026522958084499115,0.022887427101680458,2021-08-01
