cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622AABF0,784638,X,SP,20181201,11809825.8,524811.43967411,,23180.7173000932,4,4.5,80,271,,0.1305733706198523,0.47402366895701287,0.2802621930090513,0.27839204022543906,,0.00528375286253846,0.03354204765562474,0.0310898883175873,2021-08-01
3622AABG8,784639,X,SP,20181201,9285207.23,,,5992789.51859644,4,4.5,78,275,,0.27674087111549794,0.26704757374528887,0.32273022920944905,0.3201682598199982,,0.006236523735300925,0.04408329515828835,0.04126224607488116,2021-08-01
3622AABN3,784645,X,SP,20190101,6576744.32,,,,4.5,5,62,293,,0.004267033580090285,0.4014491684131839,0.30130883961592225,0.3012008996950447,,0,0.0007473454743304186,0.0007469042719566721,2021-08-01
3622AABQ6,784647,X,SP,20190101,14064598.73,,,,5,5.5,70,278,,0.004328392607826692,0.20447389912235692,0.2520479183473918,0.24977741332204473,,0,0.01616719723543214,0.01414444165485107,2021-08-01
3622AABU7,784651,X,SP,20190101,4755566.64,4755086.701303727,,,4.5,5,139,211,,0.20149484460280287,0.1463952033769894,0.2480654393999695,0.24658821834743072,,0.01945502248041564,0.011140477821437789,0.009565017370593232,2021-08-01
3622AABV5,784652,X,SP,20190101,7243956.37,,,,4,4.5,56,297,,0.3583285447993738,0.31810595460591906,0.2834736685718038,0.2807171558522259,,0.17357336770109122,0.03290489137676078,0.02923752089883802,2021-08-01
3622AABY9,784655,X,SP,20190101,86401687.94,,,,4,4.5,71,283,,0.40680938568533387,0.2569152267508473,0.3173261060344039,0.3155321932766033,,0.06394867392797376,0.034757213129563924,0.032473951642900234,2021-08-01
3622AAC77,784694,X,SP,20190301,32369463.75,,,,3,3.5,87,264,,0.1844269155178614,0.33613756229528047,0.260988728663033,0.26004756971406373,,0.04057641227458719,0.010121557469119136,0.009544055684173935,2021-08-01
3622AACA0,784665,X,SP,20190201,7200705.79,,,,4,4.5,56,295,,0.0940092233474552,0.11297325198259134,0.18969807911339154,0.1895666135503764,,0,0.0019214839093373293,0.0019233658159489853,2021-08-01
3622AACH5,784672,X,SP,20190201,9387451.86,9386835.784729686,,,4.5,5,134,217,,0.5612136923603473,0.1830998652508795,0.24869758766980266,0.24645247087747657,,0.07106142317659903,0.027817064461222785,0.0250843295494092,2021-08-01
3622AACU6,784683,X,SP,20190201,14775500.75,,,,3,3.5,64,291,,0.14339568459100782,0.09969227151562832,0.221425327240935,0.2178581949429158,,0,0.06112792320327409,0.05673052272017165,2021-08-01
3622AACV4,784684,X,SP,20190201,10284629.38,,,,3.5,4,70,278,,0.006026872630563784,0.2962606372366604,0.2585553638657835,0.25533151643809315,,0.003270445608180461,0.05597813434575405,0.051759398373588006,2021-08-01
3622AACW2,784685,X,SP,20190201,14215168.36,,,,3.5,4,61,294,,0.09336997814499493,0.35918541607692456,0.20929884166117008,0.20805867528202948,,0,0.037155512658569534,0.03555406765640767,2021-08-01
3622AACX0,784686,X,SP,20190301,10668901.87,,10668360.27,,6,6.5,158,189,,0.25423815820091034,0.16749601164039807,0.2145938309380392,0.2117953471274855,,0.037905334086512976,0.025059903103976544,0.021723363317000755,2021-08-01
3622AAD35,784722,X,SP,20190501,3044792.06,24844.754880223038,,196412.24471850376,8,8.5,286,64,,0.07652510620628505,0.15740547153989248,0.11459967700911755,0.11443193430991394,,0.01743012041045744,0.006404696542002264,0.006334589156256398,2021-08-01
3622AAD50,784724,X,SP,20190501,2863151.04,,,,7.5,8,281,69,,0.1440208303017948,0.06777630733401885,0.10964615946685519,0.1094000685567098,,0.001792841805985268,0.004753734111643926,0.004643751598765067,2021-08-01
3622AAD68,784725,X,SP,20190501,2208566.41,,,,7.5,8,299,51,,0.314116058412264,0.2964672236763467,0.14505842494575216,0.14460053141046536,,0.011882344693768365,0.006355640369787641,0.006024551935600919,2021-08-01
3622AAD76,784726,X,SP,20190501,3204796.93,,,,7.5,8,259,95,,0.06430958150945965,0.07412597694111911,0.10440622688773882,0.10383376008164902,,0.0018872575064484698,0.01063847786493144,0.010054663666363095,2021-08-01
3622AAD84,784727,X,SP,20190501,389176786.08,,389176294.11,,4,4.5,118,232,,0.2723778432396763,0.2879624273222,0.2612623764216315,0.2594295467024911,,0.030446177564975474,0.022049383604519912,0.02009332463079505,2021-08-01
3622AAD92,784728,X,SP,20190501,1798865606.11,,1798865118.57,,4.5,5,145,204,,0.30599316804509336,0.2747721430212554,0.28554153959186,0.283154726986212,,0.018347012363813975,0.02400308930270667,0.021164126684081852,2021-08-01
3622AADB7,784698,X,SP,20190301,11566432.44,,,,5,5.5,55,298,,0.12703582568513982,0.08249373814298921,0.36540447422116085,0.3622430864338998,,0,0.04171278816820723,0.037034128690128676,2021-08-01
3622AADC5,784699,X,SP,20190301,17469564.32,,,,5,5.5,48,309,,0.359965026865942,0.45045376989797725,0.3850327514814684,0.38311266858574977,,0.01878201858293349,0.048184338802628734,0.046146235496668186,2021-08-01
3622AADD3,784700,X,SP,20190401,35818212.34,,,,3.5,4,43,314,,0.6029954097029706,0.5919195756530637,0.3946021287708883,0.38937685501574126,,0.13785813997374063,0.06837495674477345,0.06115610036659924,2021-08-01
3622AADE1,784701,X,SP,20190401,725867840.68,21004258.620437082,704863111.25,,4,4.5,141,207,,0.30120366975998725,0.3130083766861931,0.25963840067125454,0.2583599284993352,,0.010900052597835885,0.014637408276254704,0.01343989621231434,2021-08-01
3622AADG6,784703,X,SP,20190401,2249243373.77,,2229926323.5,,3.5,4,110,238,,0.2962614072598928,0.2950616812243686,0.26637911639080447,0.2639943335831916,,0.028940916404671335,0.02779686923596192,0.025067437935362702,2021-08-01
